reviewId,userName,userImage,review,rating,date,replyReview,repliedAt,Source,Sentimen,,,,,
gp:AOqpTOGyO7UdCbcdaF9mCzxF299Skqz3QSxGQlVLXw4tT11cdrshKL1xQ8brGuxHdKsPbvpbT4e8PMig24Ka1rI,Selera Nusantara,https://play-lh.googleusercontent.com/a-/AOh14GgDyBImQsxrth6td5Aj911CRWtDNvlJqBeuFnI4Rg,Good aplication's 👍🙂,5,9/14/2021 13:00,"Hi, thank you for your support. We will keep working to provide a good user experience :) #CTK",9/14/2021 13:37,Google Play Store,Positive,,,,,
gp:AOqpTOG2N8ZCcKVcU3uZarfUNJjntAVsg0IaKT0BET5CP1xe_XMsLI_aHsDFSRJQnYmdnOuiD5cpn8tLeVZMx7Y,ghifari leksono,https://play-lh.googleusercontent.com/a-/AOh14Gh-P1xuSxFYfOIUpirSvsV1U_3oI54lSLwQcMUB,Gg gaming guys,5,3/12/2021 9:48,,,Google Play Store,,,,,,
gp:AOqpTOEWSC9wpqw3-s_nBtiNHx-yfIace-axQfbexbWHyY09DToHrLUqzAu7e7GjzT1a9_G5l8zW9Nd0aE3aip0,Laras Novita sari,https://play-lh.googleusercontent.com/a-/AOh14GgKSbijvupVAkhpw9k8HX5Dam_scw8OEw7NiYhZkQ,good apps jak,5,6/18/2021 17:33,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #IK",6/21/2021 14:11,Google Play Store,Positive,,,,,
gp:AOqpTOEH0f2cOHVpNFBjxAoLLvbdLPqM1OZvteDQkctDDHVo8hSm1PQ10SFJN5tgZpENq3XTz276jGCmy9axFqc,Almar R Khansa,https://play-lh.googleusercontent.com/a-/AOh14GgPACCpKgaplgRrKQr1zJozAtv5UzypNNuLxkyT9A,Almar Rajendra Khansa,5,3/18/2022 8:47,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BR",3/18/2022 10:55,Google Play Store,,,,,,
gp:AOqpTOHuSJiEQYUdQ-JAaNKFHE9IL-U6Gkhsyp8pK9j7htjOHqbEmbfRawr6jkEqSWbQ-5KCf2BsuekM_Q21D94,Faradilla A,https://play-lh.googleusercontent.com/a/AATXAJxagN5LXJjs3iWTVaj509EVawMlIbbSTnjFLKvh=mo,Pak Anies the Best,1,4/9/2022 12:08,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",4/11/2022 9:30,Google Play Store,Neutral,,,,,
gp:AOqpTOFqMGSWhkZ4Qh5vWqJW4zeZwHK1ulp-N2tvqaYO7SpQUjiYmCr-gIBYVot6RqAUfmwn58_7pL8WC-rIRkI,Agus Kosasi,https://play-lh.googleusercontent.com/a-/AOh14GiOeO-dxIr44R3kA88RegEC-pQK_IE9Rwb3JtF4,Ok... MANTAB 👍👍,5,10/10/2021 10:27,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",10/11/2021 10:08,Google Play Store,Positive,,,,,
gp:AOqpTOFIuTBw5QsxwZw4n4phDTGbM3ptUkD1_F2qqNblW0xtL7ERHwUXjt3Um42EbYJtblf4vtYS8-vBhM42AlQ,Taufik Ajj,https://play-lh.googleusercontent.com/a-/AOh14Gh5zD53JctgRdCJzK3ckrZd2KKB-1WXm-H6lxvrAQ,Good Job...👍👍👍,5,2/4/2021 7:21,"Hi kak, terima kasih ya atas reviewnya :)",2/17/2021 13:39,Google Play Store,Positive,,,,,
gp:AOqpTOG3cBlpOFIHEs_nEUexbQ8VB2IR8SfUucpC_LLxV1zBPUEP36LrKjhfL6O00NSY59-83eJMsJE38TEW9UY,Robby Limbong,https://play-lh.googleusercontent.com/a-/AOh14GhU2pgYWKGxufVUnhXyp_tsH92_Rygy0UiACHaZIQ,Buruk kk🤪🤪🤪,1,9/10/2021 8:52,,,Google Play Store,Negative,,,,,
gp:AOqpTOHqafjBtJZ6jHKZel4gyzYgD_r8o7I6EJilNcPD-ygYMb9CwJKmgjmcZwhyhO5FmAd4OXrsPmFacCuiIxY,Andara Amartya,https://play-lh.googleusercontent.com/a/AATXAJzbyQ1Eqo7E23ljswcFCgDc_CZzEvAKfkAfQ4Q_=mo,JJ muu,2,11/30/2021 19:02,,,Google Play Store,,,,,,
gp:AOqpTOHeyUPON-Ws1qT1x5ctpwQRkzDWzBfvCzOwatlRNgV8NZIRqkSWYBDGNdOP9vzEr-MwacHM-U9UqStuxVY,"Nurbayty,S.Pd. Azam",https://play-lh.googleusercontent.com/a-/AOh14GgWQz5Cap5-jspHIv4jeJlzJUEyMSCKtx1b-xeOY-M,Good !,5,3/14/2022 14:22,"Hi, thank you for your support. We will keep working to provide a good user experience :) #IP",3/14/2022 22:28,Google Play Store,Positive,,,,,
gp:AOqpTOFXmUQqq7Hm9mXVKjZqk9MzTp15Iqr2M9RzYFEz0QULwgOSm-cQxMsbxzlsy7pn5KVnkm8wtxxviCt7DFU,Rahmad Safrial,https://play-lh.googleusercontent.com/a/AATXAJwELcfPTtmayZG_SB3ZQXKFesyQ0D0BBpWcBM1j=mo,Good job,5,2/15/2022 16:05,"Hi, thanks for your support. We will keep working to provide a good user experience :) #AI",2/15/2022 17:15,Google Play Store,Positive,,,,,
gp:AOqpTOGrHSXINzQrK2EDxsXevOu_oRlncXsKj1-HVyONwVEuGGseo5cf7PjBeyBGjGAdsVGLiRiKh1J80k-ewIw,Iswandi,https://play-lh.googleusercontent.com/a-/AOh14GinUiPoJdVQa7Na7AS5nYJjDM4asPI5TV2F7cngQQ,cepat respon,5,6/22/2021 16:03,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",6/23/2021 9:40,Google Play Store,Positive,,,,,
gp:AOqpTOFpsK0JjLwq23gVMyXireYDmhQ2JhhWUiqJPbWa4hrfTwpqlxyKRGkJdGOmhfX9MsIXurdta9lb8tKBwgE,Suryati Yati,https://play-lh.googleusercontent.com/a-/AOh14Gj6aLFCfk0-ZK32Cw1sWVVkSfebDJh5H1kvW_vr,Sangat mudah,5,3/10/2021 8:39,,,Google Play Store,Positive,,,,,
gp:AOqpTOHx220ZOG6pS9bC4XyfpgSE9H26LaQ9ejWY2BeL0ljni386uNt301re--EGOLXS5x03B9HbTge0WWRu-dY,Eko Widjanarko,https://play-lh.googleusercontent.com/a/AATXAJw-VI24jwnrEhNfRIfjcqBcKVpDun6rQT3BjRQb=mo,Penuh informasi,5,9/26/2021 9:22,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BF",9/27/2021 10:58,Google Play Store,Positive,,,,,
gp:AOqpTOEjRrQSHrmlVFP0M_mHHAT0lDz98yJimK_Lx7phrwqNG83sD4vYbSxFbeDhrqyqZ9jEId7z1Cf4GovGeXs,Handoko Handoko,https://play-lh.googleusercontent.com/a-/AOh14GhEtLaD5RVg90syNRCwcslIESO3aWZm7h-ePBFo,Good job,5,7/15/2021 15:30,"Hi, thank you for your support. We will keep working to provide a good user experience :) #BF",7/16/2021 10:26,Google Play Store,Positive,,,,,
gp:AOqpTOEn2DRQSof8oCyWFynQnlWVgfpNVA4mk3W3NbQZpEtBDmDjtca1STjO0KsOjRQcyoDobim5S5UqjZv8uIc,nur khayin,https://play-lh.googleusercontent.com/a-/AOh14Gimci9PzUjWYSBgIC4WvJybBZM7a74yyC6ApbWUeg,Luar biasa,5,8/12/2021 14:20,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",8/12/2021 14:26,Google Play Store,Positive,,,,,
gp:AOqpTOFonN_q11U9ThrjJHfMAo-KREHMG1xog3hybTsQYajONOCExBTqRPzmLFYE6Oe0tBftUnw1P37fYbYTr74,Fachmi Akbar,https://play-lh.googleusercontent.com/a/AATXAJwqp6OvA5iBG2gFCHVe8eRoHVlRdojDk-3oxzip=mo,Respon cepat,5,1/13/2021 17:33,,,Google Play Store,Positive,,,,,
gp:AOqpTOFrJQ3_fKH2RL6JHb5NzoB0PMfKDFQOXm3f1ltJaFgbxLz1ghXRVWe5a-JW96JHk-BkbvnH2IMGeem04BU,Santosa 05,https://play-lh.googleusercontent.com/a-/AOh14GjwuNev8AVFUssT-0kF8pz_IE3Z-0JzEs4OUGYJ,Apk anjing,1,10/11/2021 8:16,,,Google Play Store,Negative,,,,,
gp:AOqpTOF12Xn7D9ooZfG_hwoei5vTGl4a7VT-c_gx62qWHgGQJ1UeoBBCJX8SCWPQBs3DEnIOrBdSLW_YOe0kMZA,andy bona,https://play-lh.googleusercontent.com/a-/AOh14GiG6k7jZwm5XK8KqzcAdie8qLzOW7bhMNLrbJxhDzw,Kuota penuh,1,9/7/2021 19:46,"Hai Kak, mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #TA",9/8/2021 9:04,Google Play Store,Neutral,,,,,
gp:AOqpTOHxC8nEg0iYhmwmRHrir5KS6FSVD0-6bkKX6wYAA5trDgwUppj7yau5g5Cnz--31gCnbKaaya12jntpaLA,Babetohar,https://play-lh.googleusercontent.com/a-/AOh14Ghk85tt5VdWtXhQ9CMtNIVDUuMh2sz-x2RSycnuEmw,Biasa aja,3,3/9/2021 13:07,,,Google Play Store,Neutral,,,,,
gp:AOqpTOGfIgnFyjRhCL-GqgL-liave_B-kKFO2bfg7zjKqkjBw4D8kda8X_zDBkEJRFgjXJcbn8zylsakALhF880,Aditia Eva Firda,https://play-lh.googleusercontent.com/a-/AOh14GjAsaLXf9z8WIYUX-5T5ioj7IPqbK57DnCe7TSG,Ga guna,1,7/22/2021 17:51,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",7/23/2021 9:41,Google Play Store,Negative,,,,,
gp:AOqpTOHaAHd7QG0PYeDevDPRP9ZAtthLQ5gpuvoc0Py8zJFKcC3gdjsIaMaQyW1EkKM4UpAU9GwBxWHuEdSbTBQ,Bunker Jeans,https://play-lh.googleusercontent.com/a/AATXAJzrvc3TcIanWcJaLc5blGrOeEYca7VAXhvKL4qO=mo,Good job,5,2/20/2021 13:19,"Hi Kak, thank you for your review :)",2/23/2021 14:53,Google Play Store,Positive,,,,,
gp:AOqpTOHp0I69j4o_87cdM3sFScpf2ZGuVpoEuWSIliKLCsuyluhO5V5IGp-uIkAodK-p9hEzBu-FtYxbExPuz20,Ugie Gogon,https://play-lh.googleusercontent.com/a-/AOh14GjGbwGRcBbRz8nku_Fz_W-UMBxDdvc3CkRgVsTTGOI,Mantap keren,5,8/19/2021 16:20,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",8/20/2021 10:30,Google Play Store,Positive,,,,,
gp:AOqpTOEnfAoHSkIh4uhC7BTQ_PXb3lnhNkjqLZIA0lMWUzHcvIk8vDhP3X3ZJ8K-jEkUTu10iTrjIFLaLkanFjY,Aman,https://play-lh.googleusercontent.com/a-/AOh14GhXgQGXlLbxdkNXz6HcYsh9r6Or_ujl6eXOpkkrQw,Coba dulu,5,3/24/2022 0:56,,,Google Play Store,Neutral,,,,,
gp:AOqpTOFlZnHMo5--OGXNrEmHfVrSnDF9-otQGLblTWMGXIZTeZqtoI3ReE1fYbqR692fsRf0O5aOYSJjhOhG_JM,Zidriwan WS,https://play-lh.googleusercontent.com/a-/AOh14Gi9AajYZLYHc6xeiSfncGNl5qToTAmruvkB88lh,Sangat baik,5,2/1/2022 18:17,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",2/2/2022 9:49,Google Play Store,Positive,,,,,
gp:AOqpTOFnl5hrHjQ2swKdrS4A0J-ARA6uldKIG06t1CyXG6NF7Bxd-sE1605XQLvqdijF7LD7qfHK27ZcT8YriTI,Refdi Chaniago,https://play-lh.googleusercontent.com/a-/AOh14Gh_RKnPySko4awAGSeVYV3V22z_Po8Arfoxlkps,Kurang puas,1,1/24/2022 9:06,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IB",1/25/2022 14:00,Google Play Store,Negative,,,,,
gp:AOqpTOFPk9gSDlqky1jlb4hHgSl20Q_EOuIAJdeNsCzGX7YMDWrHp0NwAsslp8q21m6Sb71dNQhpvj3DQAsB7VU,M.Rizki budi utama Mohamad rizki,https://play-lh.googleusercontent.com/a-/AOh14GifvJ4EbByFkawpZD0CVMy7n2W--_VKKCjSe5BeSQ,Bagus mantepol,5,2/5/2021 10:50,"Hi kak, terima kasih ya atas reviewnya :)",2/19/2021 10:46,Google Play Store,Positive,,,,,
gp:AOqpTOHWyfj45ytdCEp9lt_o7yFzCXoJWlMADfotD5k7wu4tfZhNg7WRmffk8RSq0ZaBsVtGbtyyITLrxI_xOMA,Daffa Salam,https://play-lh.googleusercontent.com/a-/AOh14Gj-e52NhiKUOuPpJ4PddXHoZRNDp0nSY7LkMaW-,Good apps,4,5/5/2021 14:43,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",5/6/2021 10:21,Google Play Store,Positive,,,,,
gp:AOqpTOE_cAtTrhe1BDd69_1QU54tt-L57SvJP2txjFJox3Mc3YwOFhYCZw9XpuEAgj14EST36oxyF-Z1a0gCXZw,Dzoel Masya,https://play-lh.googleusercontent.com/a/AATXAJzn-B_MgJxG6sS_R0N_YEuTjya9CzsUr6TNsk1E=mo,Good aplikasi,5,5/19/2022 15:03,"Hi kak, Terima kasih atas ulasannya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BR",5/20/2022 13:07,Google Play Store,Positive,,,,,
gp:AOqpTOGBJk-C5UsvsuJu5LUrzy3cInxsktHCGyvDfkWjhrb5COVNW_gr3KenCVkNBk529xmVpO3a_MCAOxsIeBo,suparno nano,https://play-lh.googleusercontent.com/a-/AOh14GgyeAKxuS8BJJe5qjKV3_A_KfX1mp4sX4WyKfcEZQ,Sangat bagus,5,3/2/2021 1:15,"Keren! Terima kasih atas ulasannya, ya, Kak Suparno. #SAW",3/2/2021 11:53,Google Play Store,Positive,,,,,
gp:AOqpTOEJ4SkMIctV2sUP0Iw8W85hbPkaUlee0XEPm7lm2IdwdWWtnKLYenS6aG2_Kx8tK0zNq0dMlIYAfTXm1NA,Japar Umar,https://play-lh.googleusercontent.com/a/AATXAJwofqmBexviuTd3Klv9TZ9Gi0Uvgodz7XCmD5ZI=mo,Lelet banget,1,8/30/2021 18:29,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #FA",8/31/2021 10:27,Google Play Store,Negative,,,,,
gp:AOqpTOGZb7PtiWei_8oisyFPMuYx5TLLSO05xP_4NZVpZqS7KBdkNLGt7DNH71gXP0ftV_xUpf4-5r7BoCMvfWY,rams duckdonal,https://play-lh.googleusercontent.com/a-/AOh14GirElqzueEE17rrc5s4BJ9n_h5U3xOM3dCyqCocPw,Bintang 1,1,2/4/2021 18:08,"Hi kak, terima kasih atas review, kami akan terus berusaha memberi yang terbaik :)",2/17/2021 14:39,Google Play Store,Negative,,,,,
gp:AOqpTOGGZgDnZpBVMoPkgjCQXoi70VTQXVbZh5akqzSYmBA6PzfeX5SO1DkJ22_fvzWb4HFEUK76dz1Eu4NCebM,Tara Tara,https://play-lh.googleusercontent.com/a/AATXAJwLAj45dP6jFZNh4mCnHFy3zz9QZMKIJ2pVpQa4=mo,Ga jelas,1,7/6/2021 22:57,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NRH",7/7/2021 10:57,Google Play Store,Negative,,,,,
gp:AOqpTOHL2VKfBoI9AUy2rVUCeMdnDzp9tVFcNLIquIV534xde7l0UufB9kyPLSLVmsGWc2E1wAQtuHBj0LJcqQk,Partiwi Partiwi,https://play-lh.googleusercontent.com/a/AATXAJzcjKHunvy7G7YK7rV6bBYoxFiTJ-XtkCOigTU=mo,Good job,5,6/22/2021 16:54,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",6/23/2021 9:48,Google Play Store,Positive,,,,,
gp:AOqpTOEE4U-ti-IyzQYzk5AvWqwprFJaohOp8MwaD2m1EQ-WQwW81TYUFKaZYcuJeJXpfVFIklH3ZnxWHxBsptI,yusuf alusman,https://play-lh.googleusercontent.com/a-/AOh14GhgK7cRUYEg4sPmM-Pgui2w5yCqGVCD2sO_VNMvwQ,Nice aplication👍👍👍👍,5,7/7/2021 17:42,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",7/8/2021 10:24,Google Play Store,Positive,,,,,
gp:AOqpTOHbM2-pcCHYDculHbq7U_XpJrv8ppKZ7dhRByHW0WEFHKALNDQzO7uuy_Dl7770MgHnsdHFRxd933EVfNc,Achmad Saripan,https://play-lh.googleusercontent.com/a-/AOh14GjrEZBVffekBoFlvVe62uT_iic7x08aSgHgeT9rrQ,Oke.,5,8/2/2021 16:22,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",8/3/2021 8:57,Google Play Store,Neutral,,,,,
gp:AOqpTOE-6cVlVSFFpKSL8-OoHVRayyOYO9YZ0_B5N84KGAzZPu1CdI-e3uSHvCnrtcdBrA_iDZsW--F5lpTq4Z4,Roni Riorizkirama,https://play-lh.googleusercontent.com/a/AATXAJx3d1Gl8Z0yfBhqlkgm7nqeF-6_C08UeADUkdY3=mo,Top,5,5/30/2021 23:13,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BF",5/31/2021 9:30,Google Play Store,Positive,,,,,
gp:AOqpTOEeIAtgjW5BwfeGQSqj15tO0XL1jetY0edLba8v2PqUjxiXWjmYY-bUOv4zXzn7RPncVdnp4ZqZffidgLM,Tio Tea,https://play-lh.googleusercontent.com/a/AATXAJwU1eiTKVR3IIRYBIcFpGVtgGkB9mIJWsGBrFM7=mo,Ggg,1,9/2/2021 13:29,,,Google Play Store,,,,,,
gp:AOqpTOEMEBK0N7Th2kR7fY7kgglcBd4mSOmyFpwAbF4IRXafeRNL8z3KchXQunmX471CdrXX7Z3ooIZncOaNK9Q,Didik Hariyanto,https://play-lh.googleusercontent.com/a/AATXAJwaxDucndobe7Ew2ez3aGpJh-zVhpXw6RAZUFXB=mo,ii,3,1/11/2022 10:59,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",1/11/2022 11:34,Google Play Store,,,,,,
gp:AOqpTOEXrw-4LfTI8_wgGiJm2hr0Wpq7eEWXpIJmwUf-N49AtbyqpEAkdO4zXhGkk1sNOVY-lrdckF-CDWC8gg0,Jhl Grup,https://play-lh.googleusercontent.com/a-/AOh14GgWkT2MWgS1HnC4aiAcMxBy9B488kvhIbiFpKzg,Om,5,8/23/2021 10:36,,,Google Play Store,,,,,,
gp:AOqpTOECy6TDAR6luRiBOE2f9yyfjyjIk61wnygpPDcDFHClX5JqucNZOta8PjOBcR4uvzUA6ew9wsn5zS9pcHM,Edy Mulyanto,https://play-lh.googleusercontent.com/a/AATXAJwjsDdb3UY_MvILYfkEY3b2Tmw1ZlMRQ5frKPul=mo,Top,5,5/10/2022 18:34,"Hi kak, Terima kasih atas ulasannya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AT",5/12/2022 0:15,Google Play Store,Positive,,,,,
gp:AOqpTOGi-8tAqa2gBdNIke9Co6ngYV5kP651jjjuAB1p2RvcjycqHQPJY3VysEmbFAhSwE5kE0Evd_mTgO_Pvg8,Teguh haruliyanto,https://play-lh.googleusercontent.com/a-/AOh14GjeyaTgdnJAwm1oTvpfX4nqFJFY2QR4Rf29gO54vQ,Teguh.Haruliyanto,5,8/4/2021 9:03,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",8/4/2021 10:47,Google Play Store,,,,,,
gp:AOqpTOHSiT2AaTxpcB42zBLtLNovDQ_D3SJicaTx4QCj2a3kzhIYeEqSS2SCYZMaLQ39zHrSa0EtsBWXp0ioinc,Taufik Hidayatullah,https://play-lh.googleusercontent.com/a-/AOh14Ghsrw0UvelnUZ4zSk4jhSrWyGsk1g5nalAvmzdq6Q,Mantap,5,7/10/2021 22:34,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",7/12/2021 9:55,Google Play Store,Positive,,,,,
gp:AOqpTOG0FED9SI2hqhpcaAOpXYV-Md-Cxbsw3JvRJdY3zodzbLq6ezRO1RemH8BPaL425jYFUwI4upBwRgUr2y0,Wildan Wahyu Wirawan,https://play-lh.googleusercontent.com/a/AATXAJwO4O29fsmtuaVI754pTZaTbSWAhz7XyH4AFulL=mo,Gajelas,1,9/8/2021 6:57,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",9/8/2021 9:57,Google Play Store,Negative,,,,,
gp:AOqpTOG2wBBMgCkkMCjZXhN4aUAXTK2tWLbDKvoYqbuqiB0qjADeprV9E1juwORnJCSNuSnqh_R1lO6so5gxcO4,Kelurahan Jembatan Besi,https://play-lh.googleusercontent.com/a-/AOh14GhwSIxBkUoxaSWw2sB1JGncA6gA7sAHM1QQtITf,T O P,5,12/7/2021 3:32,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",12/7/2021 13:38,Google Play Store,Positive,,,,,
gp:AOqpTOF4s_zQWS_mzZJLJWx-lEeJZ_V73Hj3gccHlHdhu5WG3RUsgZ3ewOQHBheGnOZdEnp2RgI1lnwHESqkjKc,Daruni Daruni,https://play-lh.googleusercontent.com/a/AATXAJzGQ-VSsBzdDTCVGaG7eF6vuZwGAztOjP-HUMpL=mo,Jelek,1,1/15/2021 8:47,"Maaf kakak yg ganteng, kami akan terus berusaha memberikan yg terbaik ;)",2/10/2021 16:31,Google Play Store,Negative,,,,,
gp:AOqpTOE-KBIJy3HxpRZgzmJHVHuEuFJ89_2IJn8zTaP8WT6apdsKfo__ddJ93YB-vEMiOgsTa_5YqTOqfFHSjWo,Yeti Suryati,https://play-lh.googleusercontent.com/a-/AOh14GgPD_iQMHYob81M7MBAQsqVbbTUWHLkIpj5u6wQOw,Operasi,5,4/8/2021 12:27,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",4/9/2021 9:23,Google Play Store,,,,,,
gp:AOqpTOH0CcYUkOCwnE0X183rW3wSO8h5LZ_Cf3n4suneAaWmB0gLeijOAlwU3lxZWvcZlyoiFsoGnGB4sqbFwlA,Busrol Hanapi,https://play-lh.googleusercontent.com/a-/AOh14GiMExLl0uEcc0OdBE1O2Fv-EU4NBvNpb2pY_vt7sg,Good,5,9/7/2021 9:14,"Hi, thank you for your support. We will keep working to provide a good user experience :) #AHL",9/7/2021 11:21,Google Play Store,Positive,,,,,
gp:AOqpTOGgm7bCmoXYeFU_1jxBq0k7AsIzgBC-kWrnz5mx1gGClJURM_6v0QWAcjoFhujLsbdovERkck-j57I1UiE,nchep tasyrif,https://play-lh.googleusercontent.com/a-/AOh14GjghqRmBYFL3QjnNRr8Fv-IdYQcDMZ9tG6yLaRd5Q,Ok,5,7/13/2021 6:01,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",7/13/2021 11:03,Google Play Store,Neutral,,,,,
gp:AOqpTOEqg8bMxomUotgeB9TYsg6T_SD_5uYzvUHQK1w9G5PnohnBXMea818zpSgfU2KG30Nm9OpJKmqgFjxEu4g,Leo Fernando,https://play-lh.googleusercontent.com/a-/AOh14GjPIQ1MhKUE5hEB9lGXMIwFAdDpbZG30Qhsl9Da,Lag,1,9/1/2021 22:13,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #CTK",9/2/2021 9:03,Google Play Store,Negative,,,,,
gp:AOqpTOF5dOeFOOiX1Nu-rOkYbaK6c81QeoGLeDrDUhZ1CSb5H-lOuvSpWRu4bVk7IPhibQZRubV7uw_YzVyEBFw,syandi syarif,https://play-lh.googleusercontent.com/a/AATXAJyoV1WPp0W0ikwN4N8vFHPRgen5-u-7rqy_pqu9=mo,Mantap,5,4/27/2021 10:07,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BF",4/27/2021 10:41,Google Play Store,Positive,,,,,
gp:AOqpTOEoXpzALcNyyH7mwXtp20nLKX6gOeAe5BUZ3AuDcLLxgrLFKPBlhsfUZpgLWO6hMIrE3-dbzI-akqbclJE,wagiyono aw,https://play-lh.googleusercontent.com/a-/AOh14GhSQ55zWUUh4_o9FVvgf74kaVbGg2aF4tfUbNODnA,Good,5,1/28/2022 11:36,"Hi, thank you for your support. We will keep working to provide a good user experience :) #IB",1/28/2022 10:42,Google Play Store,Positive,,,,,
gp:AOqpTOHFdLFbSI7nqdHlHeKzh5eIeXaXtvY2CGb2k4l-Q_iaickYlJqSQpoF04TU4mECOBaOIS1YpQ51ZNXQevs,Rhymes Hermes,https://play-lh.googleusercontent.com/a/AATXAJzegpKj4xD5wYnKucnl5lGBSnBkAf6HTB02g9ZB=mo,Good,5,10/10/2021 20:28,"Hi, thank you for your support. We will keep working to provide a good user experience :) #AHL",10/11/2021 9:53,Google Play Store,Positive,,,,,
gp:AOqpTOHooE2Q2oAEVh9G2TEh8XgM-ih19FWWnyaXXZjpVJA0oa19l76FIjofvUShN63aD3v04g6Ujq62H_JaNWU,kifli zul,https://play-lh.googleusercontent.com/a/AATXAJyf7UYcZXbs9gW5Qrlddu7wkGiQZZ2tqlpIpTcs=mo,suka,5,1/16/2021 15:57,"Keren, makasih yah kak :) #SM",2/11/2021 14:00,Google Play Store,Positive,,,,,
gp:AOqpTOFAaz1AXFtwCR1VYTUp0z-lknrmRiWpI3uRfxz19Uqa2iti2FNfxWIZHICOrXXmGarvjpG4tE_RvM_qro8,Herry Sutopo,https://play-lh.googleusercontent.com/a/AATXAJyfkylYmLtl4hNTOPa50_zddt93nSeX1dd2h4jB=mo,Good,5,3/2/2021 8:51,"Hi, Harry. Thank you for your review :) #SAW",3/2/2021 13:22,Google Play Store,Positive,,,,,
gp:AOqpTOF789Aay6AtE7W8Eprit8XddyQXyh18QFuZ3PQ1AJ31KG55pAfMy1nr1GcyykeR7rQ031Jlg69bQ3MAI0I,Danny Surya Gandadibrata,https://play-lh.googleusercontent.com/a-/AOh14Ghy2zmEIRnZ-f1S6i5oXnX7gTFXdusZZAO4ddN0LA,Jakarta,5,10/10/2021 10:03,,,Google Play Store,,,,,,
